123633,WWW.SOUTHBAYLO.EDU,South Baylo University,1126 N Brookhurst St,Anaheim,CA,92801-1701,Jason Shin,7145331495,7145336040,953538772,2597300,Orange County,WWW.SOUTHBAYLO.EDU
123642,SOUTHCOASTCOLLEGE.COM,South Coast College,2011 W. Chapman Avenue,Orange,CA,92868-2609,Jean Gonzalez,7148675009,7148675026,952594774,2277400,Orange County,SOUTHCOASTCOLLEGE.COM
123651,www.vanguard.edu,Vanguard University of Southern California,55 Fair Dr,Costa Mesa,CA,92626,Michael Beals,7145563610,7146686126,956002998,129300,Orange County,www.vanguard.edu
123679,www.concorde.edu,Concorde Career College-Garden Grove,"12951 Euclid Street, Suite 101",Garden Grove,CA,92840-9201,Colleen McDermott,7147031900,7145304737,952659633,807100,Orange County,www.concorde.edu
123800,www.swccd.edu/,Southwestern College,900 Otay Lakes Rd,Chula Vista,CA,91910-7299,Dr. Melinda Nish,6194216700,6194826413,956006659,129400,San Diego County,www.swccd.edu/
123855,www.stjohnsem.edu,St John's Seminary,5012 Seminary Rd,Camarillo,CA,93012-2500,"Msgr. Craig A. Cox, J.C.D.",8.05E+13,8054823470,951642384,129900,Ventura County,www.stjohnsem.edu
123916,www.sksm.edu,Starr King School for Ministry,2441 Le Conte AVE,Berkeley,CA,94709-1209,Rebecca Parker,5108456232,5108456273,941196217,408000,Alameda County,www.sksm.edu
123925,www.scccd.edu,State Center Community College District,1525 E. Weldon Avenue,Fresno,CA,93704,Dr. Deborah G. Blue,5592260720, ,941574802,130600,Fresno County,www.scccd.edu
123943,www.ketchum.edu,Marshall B Ketchum University,2575 Yorba Linda Blvd,Fullerton,CA,92831-1699,Kevin L Alexander,7148707226,7149927878,951644593,123000,Orange County,www.ketchum.edu
123952,www.sciarc.edu,Southern California Institute of Architecture,960 E. 3rd Street,Los Angeles,CA,90013-1822,Ming Fung,2136132200,2136132260,952789388,2075800,Los Angeles County,www.sciarc.edu
123961,www.usc.edu/,University of Southern California,University Park,Los Angeles,CA,90089,C.L. Max Nikias,2137402311, ,951642394,132800,Los Angeles County,www.usc.edu/
123970,www.swlaw.edu,Southwestern Law School,3050 Wilshire Boulevard,Los Angeles,CA,90010-1106,Susan Westerberg Prager,2137386700,2133831688,951246140,129500,Los Angeles County,www.swlaw.edu
124113,www.taftcollege.edu,Taft College,29 Cougar Court,Taft,CA,93268,Dr. Dena Maloney,6617637700,6617637705,952266481,130900,Kern County,www.taftcollege.edu
124283,www.cst.edu,Claremont School of Theology,1325 N College Ave,Claremont,CA,91711-3199,Jeffrey Kuan,9094472500,9096267062,951904355,128800,Los Angeles County,www.cst.edu
124292,www.thomasaquinas.edu,Thomas Aquinas College,"10,000 Ojai Rd",Santa Paula,CA,93060,Michael McLean,8055254417,8055259342,941698615,2358000,Ventura County,www.thomasaquinas.edu
124344,www.marinello.com,Marinello Schools of Beauty-Lake Forest,23635 El Toro Road Suite K,Lake Forest,CA,92630,Dr. Nagui Elyas,5629452211,5626930752,562419687,2054900,Orange County,www.marinello.com
124487,EPIC.edu,Epic Bible College,4330 Auburn Boulevard,Sacramento,CA,95841,Ronald W Harden,9163484689,9163342315,592161558,3403300,Sacramento County,EPIC.edu
124557,www.ucop.edu,University of California-System Administration Central Office,1111 Franklin St,Oakland,CA,94607-5200,Janet Napolitano,5109870700, ,943067788,131100,Alameda County,www.ucop.edu
124681,www.uei.edu/,United Education Institute-Huntington Park Campus,6055 Pacific Blvd.,Huntington Park,CA,90255,Fardad Fateri,9492727200, ,954232466,2559300,Los Angeles County,www.uei.edu/
124706,www.concorde.edu,Concorde Career College-San Bernardino,"201 East Airport Drive, Suite A",San Bernardino,CA,92408-3403,Fred Faridian,9098848891,9093841768,952479385,853700,San Bernardino County,www.concorde.edu
124779,Universalcollegeofbeautyinc.com,Universal College of Beauty Inc-Los Angeles 1,8619 S. Vermont Ave,Los Angeles,CA,90044,John C Williams,3237505750,3237588811,952812075,1244600,Los Angeles County,Universalcollegeofbeautyinc.com
124937,www.concorde.edu,Concorde Career College-North Hollywood,12412 Victory Boulevard,North Hollywood,CA,91606-3134,Carmen Bowen,8187668151,8187661587,952052920,760700,Los Angeles County,www.concorde.edu
125019,www.vcccd.edu,Ventura County Community College System Office,"255 W. Stanley Ave., Suite 150",Ventura,CA,93001,Jamillah Moore,8056525500,8056527700,952224338,686300,Ventura County,www.vcccd.edu
125028,www.venturacollege.edu/,Ventura College,4667 Telegraph Rd,Ventura,CA,93003-3872,Greg Gillespie,8056546400,8056546466,952224338,133400,Ventura County,www.venturacollege.edu/
125037,www.collegesoflaw.edu,The Santa Barbara and Ventura Colleges of Law-Ventura,4475 Market St,Ventura,CA,93003,Heather Georgakis,8057659300,8056580529,952592468,-2,Ventura County,www.collegesoflaw.edu
125082,www.victorvalleybeautycollege.com,Victor Valley Beauty College Inc,16515 Mojave Dr,Victorville,CA,92395,Irma Silva,7602452522,7602455681,953284056,2128200,San Bernardino County,www.victorvalleybeautycollege.com
125091,www.vvc.edu,Victor Valley College,18422 Bear Valley Rd,Victorville,CA,92395-5850,Peter Allan,7.60E+13,7602432781,956006576,133500,San Bernardino County,www.vvc.edu
125170,www.berkeleycitycollege.edu/wp/,Berkeley City College,2050 Center Sreet,Berkeley,CA,94704,Dr. Deborah Budd,5109812800, ,941590799,2242700,Alameda County,www.berkeleycitycollege.edu/wp/
125231,www.waldenu.edu,Walden University,"100 Washington Avenue South, Suite 900",Minneapolis,MN,55401,Cynthia Baum,8009253368,6123385092,650353783,2504200,Hennepin County,www.waldenu.edu
125310,www.waynescollegeofbeauty.com,Waynes College of Beauty,1271 North Main Street,Salinas,CA,93906-2830,MOISES G ESTRADA,8314434077,8314430326,941749486,2061600,Monterey County,www.waynescollegeofbeauty.com
125462,www.westhillscollege.com,West Hills College-Coalinga,300 Cherry Lane,Coalinga,CA,93210,Carole Goldsmith,5599342000,5599341574,770323447,117600,Fresno County,www.westhillscollege.com
125471,www.wlac.edu,West Los Angeles College,9000 Overland Avenue,Culver City,CA,90230-3519,Nabil Abu-Ghazaleh,3102874200,3108410396,952587353,859600,Los Angeles County,www.wlac.edu
125499,www.westvalley.edu,West Valley College,14000 Fruitvale Ave,Saratoga,CA,95070-5698,Bradley Davis,4088672200,4088675132,770268786,133800,Santa Clara County,www.westvalley.edu
125532,www.carrington.edu,Carrington College California-Sacramento,8909 Folsom Blvd,Sacramento,CA,95826,Sue Smith,9163611660,9163616666,943166490,974800,Sacramento County,www.carrington.edu
125718,www.wscal.edu,Westminster Theological Seminary in California,1725 Bear Valley Parkway,Escondido,CA,92027,W Robert Godfrey,7604808474,7604800252,953457731,2276800,San Diego County,www.wscal.edu
125727,www.westmont.edu,Westmont College,955 La Paz Rd,Santa Barbara,CA,93108-1089,Gayle D. Beebe,8055656000,8055657006,951684793,134100,Santa Barbara County,www.westmont.edu
125763,WWW.whittier.edu,Whittier College,13406 E Philadelphia Street,Whittier,CA,90601,James Dunkelman,5629074205,5629074999,951644048,134200,Los Angeles County,WWW.whittier.edu
125897,woodbury.edu/,Woodbury University,7500 Glenoaks Blvd,Burbank,CA,91510-7846,"Luís Ma. R. Calingo, Ph.D",8187670888,8187688628,952786163,134300,Los Angeles County,woodbury.edu/
126012,www.wi.edu,The Wright Institute,2728 Durant Ave,Berkeley,CA,94704-1796,Peter Dybwad,5.11E+12,5108412819,941674865,884600,Alameda County,www.wi.edu
126030,www.wsulaw.edu,Western State College of Law at Argosy University,1111 N State College Blvd,Fullerton,CA,92831-3014,"William Adams, JD",7147381000,7145261062,952313875,2179937,Orange County,www.wsulaw.edu
126049,www.tjsl.edu,Thomas Jefferson School of Law,1155 Island Avenue,San Diego,CA,92101,Thomas F. Guernsey,6199614325,6199611325,330696561,1085400,San Diego County,www.tjsl.edu
126076,www.yoec.edu/,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,7215 Waring Ave,Los Angeles,CA,90046,Rabbi Ezra Schochet,3239373763, ,951786684,2262400,Los Angeles County,www.yoec.edu/
126100,www.yosemite.edu,Yosemite Community College District Office,2201 Blue Gum Ave,Modesto,CA,95358,Dr. Joan Smith,2095756550, ,521566989,914600,Stanislaus County,www.yosemite.edu
126119,yc.yccd.edu,Yuba College,2088 N Beale Rd,Marysville,CA,95901,Rod Beilby,5307416700,5307493867,680447767,134400,Yuba County,yc.yccd.edu
126164,GrandJunctionBeautySchool.com,The Salon Professional Academy-Grand Junction,432 North Avenue,Grand Junction,CO,81501,Angela Lema,9702451110,9702454387,383735719,2165200,Mesa County,GrandJunctionBeautySchool.com
126182,www.adams.edu,Adams State University,208 Edgemont Blvd,Alamosa,CO,81101,Dr. David Svaldi,7195877011,7195877522,846000542,134500,Alamosa County,www.adams.edu
126207,www.aims.edu,Aims Community College,5401 W. 20th St.,Greeley,CO,80632,Dr. Marilynn Liddell,9703308008,9705066958,840575852,758200,Weld County,www.aims.edu
126289,www.arapahoe.edu,Arapahoe Community College,5900 S. Santa Fe Dr.,Littleton,CO,80160-9002,Dr. Diana Doyle,3037974222,3037975096,840704120,134600,Arapahoe County,www.arapahoe.edu
126359,www.bel-rea.com,Bel-Rea Institute of Animal Technology,1681 S Dayton St,Denver,CO,80247,Marc Schapiro,3037518700,3037519969,840615080,1267000,Arapahoe County,www.bel-rea.com
126401,www.everest.edu/campus/colorado_springs,Everest College-Colorado Springs,1815 Jet Wing Drive,Colorado Springs,CO,80916,Robert Lantzy,7196386580,7196386818,330717311,450300,El Paso County,www.everest.edu/campus/colorado_springs
126562,www.ucdenver.edu/,University of Colorado Denver,"1380 Lawrence Street, Lawrence Street Center, Suite 1400",Denver,CO,80217-3364,Don Elliman,3035565600,3035564838,846000555,450800,Denver County,www.ucdenver.edu/
126580,www.uccs.edu,University of Colorado Colorado Springs,1420 Austin Bluffs Parkway,Colorado Springs,CO,80918,Pamela Shockley-Zalabak,7192553000,7192553116,846000555,450900,El Paso County,www.uccs.edu
126605,www.redstone.edu,Redstone College,10851 W 120th Ave,Broomfield,CO,80021-3465,Glenn Wilson,3034661714,3034693797,841236466,729700,Broomfield County,www.redstone.edu
126614,www.colorado.edu,University of Colorado Boulder,Regent Drive at Broadway,Boulder,CO,80309-0017,Philip P. DiStefano,3034921411,3034920996,846000555,137000,Boulder County,www.colorado.edu
126669,WWW.CCU.EDU,Colorado Christian University,8787 West Alameda Avenue,Lakewood,CO,80226,William L. Armstrong,3039633000,3039633001,840442429,940100,Jefferson County,WWW.CCU.EDU
126678,www.coloradocollege.edu,Colorado College,14. E Cache La Poudre St.,Colorado Springs,CO,80903,Jill Tiefenthaler,7193896000, ,840402510,134700,El Paso County,www.coloradocollege.edu
126687,www.concorde.edu,Concorde Career College-Aurora,111 N. Havana Street,Aurora,CO,80010-4314,Staci Hegarty,3038611151,3038395478,431440321,887100,Arapahoe County,www.concorde.edu
126702,www.artinstitutes.edu/denver/,The Art Institute of Colorado,1200 Lincoln Street,Denver,CO,80203-2983,David C Zorn,3038370825,3038608520,840703062,2078900,Denver County,www.artinstitutes.edu/denver/
126711,www.coloradomtn.edu,Colorado Mountain College,802 Grand Ave.,Glenwood Springs,CO,81601-0233,Dr. Carrie Besnette Hauser,8006218559,9709478385,840567768,450600,Garfield County,www.coloradomtn.edu
126748,www.cncc.edu,Colorado Northwestern Community College,500 Kennedy Drive,Rangely,CO,81648-3598,Russell George,9706752261,9706753343,840601917,135900,Rio Blanco County,www.cncc.edu
126775,www.mines.edu,Colorado School of Mines,1500 Illinois St,Golden,CO,80401,M.W. Scoggins,3032733000, ,846000551,134800,Jefferson County,www.mines.edu
126784,schooloftrades.edu,Colorado School of Trades,1575 Hoyt St,Lakewood,CO,80215-2996,Robert E Martin,3.03E+11,3032334723,841128947,1157200,Jefferson County,schooloftrades.edu
126818,www.colostate.edu,Colorado State University-Fort Collins,102 Administration Building,Fort Collins,CO,80523-0100,Anthony A. Frank,9704911101, ,846000545,135000,Larimer County,www.colostate.edu
126827,www.coloradotech.edu/Colorado-Springs,Colorado Technical University-Colorado Springs,4435 N Chestnut Street,Colorado Springs,CO,80907-3812,Tim Gramling,7195980200,7195983740,840558510,1014800,El Paso County,www.coloradotech.edu/Colorado-Springs
126854,www.empire.edu,Empire Beauty School-Lakewood,441 Wadsworth Blvd,Lakewood,CO,80226,Michael Bouman,8009204593,5704294256,208939053,966407,Jefferson County,www.empire.edu
126863,www.ccaurora.edu,Community College of Aurora,16000 E CentreTech Pky,Aurora,CO,80011-9036,Betsy Oudenhoven,3033604700, ,383721881,2276900,Arapahoe County,www.ccaurora.edu
126872,www.collegeamerica.edu,College America-Denver,"1385 S Colorado Blvd., 5th Floor",Denver,CO,80222,Nathan Larson,3033008740,3036929156,841225827,2594300,Denver County,www.collegeamerica.edu
126915,www.dmtc.edu,Delta Montrose Technical College,1765 US Hwy 50,Delta,CO,81416,John Jones,9708747671,9708748796,840711990,2156200,Delta County,www.dmtc.edu
126924,www.princeinstitute.edu,Prince Institute-Rocky Mountains,"9051 Harlan Street, Unit 20",Westminster,CO,80031-2901,Dr. Keith Werosh,3034275292,3034275383,364143020,2296004,Jefferson County,www.princeinstitute.edu
126942,www.ccd.edu,Community College of Denver,1111 W. Colfax Ave.,Denver,CO,80204-2026,Cliff Richardson,3035562600,3035562431,840583107,954200,Denver County,www.ccd.edu
126951,www.lincolnedu.com,Lincoln College of Technology-Denver,11194 E 45th Ave,Denver,CO,80239,Al Short,3037225724,3037788264,222074593,793806,Denver County,www.lincolnedu.com
126979,www.denverseminary.edu,Denver Seminary,6399 S. Santa Fe Drive,Littleton,CO,80120,Randy MacFarland,3037612482,3037618060,840421879,135200,Arapahoe County,www.denverseminary.edu
127024,www.westwood.edu,Westwood College-Denver North,7350 N Broadway,Denver,CO,80221,Dan Snyder,3034267000, ,841060917,754800,Adams County,www.westwood.edu
127060,www.du.edu,University of Denver,2199 S. University Blvd,Denver,CO,80208,Robert D. Coombe,3038712000, ,840404231,137100,Denver County,www.du.edu
127158,www.emilygriffith.edu,Emily Griffith Technical College,1250 Welton Street,Denver,CO,80204-2197,Jeff Barratt,7204234700,7204234762,846001099,559600,Denver County,www.emilygriffith.edu
127185,fortlewis.edu/,Fort Lewis College,1000 Rim Drive,Durango,CO,81301-3999,Dene K Thomas,9702477010,9702477179,846000556,135300,La Plata County,fortlewis.edu/
127200,www.frontrange.edu,Front Range Community College,3645 W 112th Ave,Westminster,CO,80031,Andy Dorsey,3034045000, ,841001037,793300,Adams County,www.frontrange.edu
127219,glenwoodbeautyacademy.org,Glenwood Beauty Academy,51241 Hwy 6 and 24 Ste 1,Glenwood Springs,CO,81601,Karen Fiolkoski,9709450485,9709451497,841133237,2267500,Garfield County,glenwoodbeautyacademy.org
127228,www.hairdynamics.com,Hair Dynamics Education Center,6464 S College,Fort Collins,CO,80525,Tina Matuska,9702239943,9702661872,841111814,2518500,Larimer County,www.hairdynamics.com
127273,www.iliff.edu,Iliff School of Theology,2201 S University Blvd,Denver,CO,80210-4798,Dr. Thomas V. Wolfe,3037441287,3037773387,840404244,135400,Denver County,www.iliff.edu
127316,www.issaco.edu,International Salon and Spa Academy,5707 N Academy Blvd,Colorado Springs,CO,80918-3684,Thomas J. Twardowski,7195971413,7195735099,840613752,1285000,El Paso County,www.issaco.edu
127389,www.lamarcc.edu,Lamar Community College,2401 S Main St,Lamar,CO,81052-3999,John Marrin,7193362248,7193362448,840644739,135500,Prowers County,www.lamarcc.edu
127556,www.coloradomesa.edu,Colorado Mesa University,1100 North Avenue,Grand Junction,CO,81501-3122,Timothy E. Foster,9702481020, ,846001656,135800,Mesa County,www.coloradomesa.edu
127565,www.msudenver.edu/,Metropolitan State University of Denver,Speer Blvd and Colfax Ave,Denver,CO,80217-3362,"Stephen M. Jordan, Ph.D",3035563058,3035566345,840559160,136000,Denver County,www.msudenver.edu/
127617,www.morgancc.edu,Morgan Community College,920 Barlow Road,Fort  Morgan,CO,80701,Kerry Hart,9705423100, ,383721881,998100,Morgan County,www.morgancc.edu
127653,www.naropa.edu,Naropa University,2130 Arapahoe Ave,Boulder,CO,80302-6697,Charles G. Lief,3034440202,3032454750,841029228,2117500,Boulder County,www.naropa.edu
127680,www.national.edu/locations/colorado/colorado-springs,National American University-Colorado Springs,"1915 Jamboree Drive,  Suite 185",Colorado Springs,CO,80920,Dr. Jerry Gallentine,7195908300,7195908305,460276203,405702,El Paso County,www.national.edu/locations/colorado/colorado-springs
127699,www.national.edu/locations/colorado/denver,National American University-Denver,"1325 S. Colorado Boulevard, Suite 100",Denver,CO,80222-3308,Dr. Jerry Gallentine,3038767100,3038767105,460276203,405703,Denver County,www.national.edu/locations/colorado/denver
127714,www.nbc.edu,Nazarene Bible College,1111 Academy Park Loop,Colorado Springs,CO,80910-3704,Harold B. Graves,7198845000,7198845199,840576430,1300700,El Paso County,www.nbc.edu
127732,www.njc.edu,Northeastern Junior College,100 College Avenue,Sterling,CO,80751-2944,Jay Lee,9705216600,9705224664,846002582,136100,Logan County,www.njc.edu
127741,www.unco.edu,University of Northern Colorado,Carter Hall - Rm 4000,Greeley,CO,80639,Kay Norton,9703511890,9703512984,846000546,134900,Weld County,www.unco.edu
127778,WWW.OJC.EDU,Otero Junior College,1802 Colorado Ave,La Junta,CO,81050,Jim Rizzuto,7193846831,7193846933,840644739,136200,Otero County,WWW.OJC.EDU
127787,www.everest.edu/campus/thornton,Everest College-Thornton,9065 Grant St,Thornton,CO,80229,Pat Schlotter,3034572757,3034574030,330717311,450700,Adams County,www.everest.edu/campus/thornton
127820,www.ppcc.edu,Pikes Peak Community College,5675 S Academy Blvd,Colorado Springs,CO,80906-5498,Dr. Lance Bolton,7195022000,7195022069,9802816,889600,El Paso County,www.ppcc.edu
127839,www.intellitecmedical.edu/,Intellitec Medical Institute,"6805 Corporate Drive, Suite 100",Colorado Springs,CO,80919,Todd Matthews Sr.,7195967400,7192191360,141982526,863500,El Paso County,www.intellitecmedical.edu/
127884,www.pueblocc.edu,Pueblo Community College,900 West Orman Avenue,Pueblo,CO,81004-1499,Patty Erjavec,7195493200,7195497566,840644739,2116300,Pueblo County,www.pueblocc.edu
127909,www.rrcc.edu,Red Rocks Community College,13300 W Sixth Ave,Lakewood,CO,80228-1255,Dr. Michele Haney,3039146600, ,840644739,954300,Jefferson County,www.rrcc.edu
127918,www.regis.edu/,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,"Rev. John Fitzgibbons, SJ",8.00E+13,3039645449,840402707,136300,Denver County,www.regis.edu/
127945,www.rmcad.edu,Rocky Mountain College of Art and Design,1600 Pierce St,Lakewood,CO,80214,Dr. Maria Puzziferro,3037536046, ,840638274,764900,Jefferson County,www.rmcad.edu
127954,www.mecr.edu,Montessori Education Center of the Rockies,4745 Walnut Street,Boulder,CO,80301,Merrie King,3034943002,3034946104,840798089,3306300,Boulder County,www.mecr.edu
128106,www.colostate-pueblo.edu,Colorado State University-Pueblo,2200 Bonforte Blvd,Pueblo,CO,81001-4901,Lesley Di Mare,7195492100,7195492419,840517947,136500,Pueblo County,www.colostate-pueblo.edu
128151,www.pickenstech.org,Pickens Technical College,500 Airport Blvd,Aurora,CO,80011-9307,Teina McConnell,3.03E+14,3033261970,846000870,1287500,Arapahoe County,www.pickenstech.org
128179,www.IntelliTecCollege.edu,Intellitec College-Colorado Springs,2315 East Pikes Peak Avenue,Colorado Springs,CO,80909-6096,Raymond Ada,7.20E+13,7196327451,840561228,2253700,El Paso County,www.IntelliTecCollege.edu
128188,www.intellitec.edu,Intellitec College-Grand Junction,772 Horizon Dr,Grand Junction,CO,81506,Mike Schranz,9702458101,9702438074,840561228,3066900,Mesa County,www.intellitec.edu
128258,www.trinidadstate.edu/,Trinidad State Junior College,600 Prospect St,Trinidad,CO,81082,Dr. Carmen Simone,7198465011,7198465667,840644739,136800,Las Animas County,www.trinidadstate.edu/
128300,www.cu.edu,University of Colorado System Office,1800 Grant Avenue,Denver,CO,80203-1187,Bruce Benson,3038605600,3038605620,846000555,137000,Denver County,www.cu.edu
128328,www.usafa.edu,United States Air Force Academy,"2304 Cadet Drive, Suite 3800",USAFA,CO,80840-5002,Lt Gen Michelle D. Johnson,7193336481,7193332736,-1,136900,El Paso County,www.usafa.edu
128337,www.empire.edu,Empire Beauty School-Thornton,3811 E 120th Ave,Thornton,CO,80233,Michael Bouman,8009204593,5704294256,208939053,757306,Adams County,www.empire.edu
128391,www.western.edu,Western State Colorado University,600 N Adams,Gunnison,CO,81231,Brad Baca,9709430120,9709437069,846000558,137200,Gunnison County,www.western.edu
128498,www.albertus.edu,Albertus Magnus College,700 Prospect St,New Haven,CT,06511-1189,Julia McNamara,2037738550,2037733117,60646520,137400,New Haven County,www.albertus.edu
128540,danbury.paulmitchell.edu,Paul Mitchell the School-Danbury,2 National Place,Danbury,CT,6810,Laura Landino,2037440900, ,202585245,887300,Fairfield County,danbury.paulmitchell.edu
128577,www.Asnuntuck.edu,Asnuntuck Community College,170 Elm St,Enfield,CT,6082,James P. Lombella,8602533000,8602533007,66000798,1115000,Hartford County,www.Asnuntuck.edu
128674,www.branfordhall.edu,Branford Hall Career Institute-Branford Campus,1 Summit Place,Branford,CT,06405-4103,Joe Chadwick,2034882525,2034882920,232690262,2074000,New Haven County,www.branfordhall.edu
128683,www.lincolncollegene.edu,Lincoln College of New England-Southington,2279 Mount Vernon Road,Southington,CT,06489-1057,Kathryn Regjo,8606284751,8606286444,61273270,940700,Hartford County,www.lincolncollegene.edu
128726,www.bridgeporthospital.org/bhsn/,Bridgeport Hospital School of Nursing,200 Mill Hill Ave,Bridgeport,CT,6610,Norman Roth,2033843205,2033843046,60646554,618100,Fairfield County,www.bridgeporthospital.org/bhsn/
128744,www.bridgeport.edu,University of Bridgeport,126 Park Avenue,Bridgeport,CT,06604-5620,Neil Albert Salonen,2035764000,2035764941,60646936,141600,Fairfield County,www.bridgeport.edu
128771,www.ccsu.edu,Central Connecticut State University,1615 Stanley St,New Britain,CT,6050,John W Miller,8608322278, ,61303381,137800,Hartford County,www.ccsu.edu
128780,www.charteroak.edu,Charter Oak State College,55 Paul Manafort Drive,New Britain,CT,6053,Ed Klonoski,8605153800, ,66000798,3234300,Hartford County,www.charteroak.edu
128896,www.ccmt.edu/programs.html,Connecticut Center for Massage Therapy-Newington,75 Kitts Lane,Newington,CT,06111-3975,Stephen Lazarus,8772822268,8606672175,650990070,2316600,Hartford County,www.ccmt.edu/programs.html
128902,www.connecticutcollege.edu,Connecticut College,270 Mohegan Avenue,New London,CT,06320-4196,Leo I. Higdon Jr.,8604471911,8604392101,60646587,137900,New London County,www.connecticutcollege.edu
128957,www.marinello.com,Marinello Schools of Beauty-East Hartford,1000 Main St,East Hartford,CT,6108,Nagui Elyas,5629452211,5626930752,562419687,1041700,Hartford County,www.marinello.com
129002,www.porterchester.com,Porter and Chester Institute of Branford,221 W Main St,Branford,CT,6405,Stacy Riccio,2033151060,2033151065,61431043,730500,New Haven County,www.porterchester.com
129020,uconn.edu/,University of Connecticut,352 Mansfield Road,Storrs,CT,6269,Susan Herbst,8604862000, ,60772160,141700,Tolland County,uconn.edu/
129154,www.goodwin.edu,Goodwin College,One Riverside Drive,East Hartford,CT,6118,Mark Scheinberg,8605284111,8602919552,61627882,2244900,Hartford County,www.goodwin.edu
129181,www.lincolntech.com,Lincoln Technical Institute-East Windsor,97 Newberry Road,East Windsor,CT,6088,Mary Jo Greco,8606274300,8606274305,263843953,730306,Hartford County,www.lincolntech.com
129215,www.easternct.edu/,Eastern Connecticut State University,83 Windham St,Willimantic,CT,6226,Dr. Elsa Nunez,8604655000,8604655544,61277820,142500,Windham County,www.easternct.edu/
129242,fairfield.edu/,Fairfield University,1073 N Benson Rd,Fairfield,CT,06824-5195,"Jeffrey P. Von Arx, S.J.",2032544000,2032544199,60646623,138500,Fairfield County,fairfield.edu/
129349,northhaven.paulmitchell.edu,Northhaven Academy,97 Washington Ave,North Haven,CT,6473,Laura Landino,2.04E+11,2039850327,60958622,2112700,New Haven County,northhaven.paulmitchell.edu
129367,www.ccc.commnet.edu,Capital Community College,950 Main Street,Hartford,CT,6103,Wilfredo Nieves,8609065000, ,61398052,763500,Hartford County,www.ccc.commnet.edu
129428,ewp.rpi.edu/index.html,Rensselaer Hartford Graduate Center Inc,275 Windsor St,Hartford,CT,6120,"David L. Rainey, Ph.D.",8605482400, ,60766747,280301,Hartford County,ewp.rpi.edu/index.html
129482,americaninstitute.edu,Fox Institute of Business-West Hartford,99 South Street,West Hartford,CT,06110-1922,Christopher Coutts,8609472299,8609472290,61184242,2106600,Hartford County,americaninstitute.edu
129491,www.hartsem.edu,Hartford Seminary,77 Sherman Street,Hartford,CT,06105-2260,Heidi Hadsell,8605099500,8605099509,60647016,138700,Hartford County,www.hartsem.edu
129525,www.hartford.edu,University of Hartford,200 Bloomfield Ave,West Hartford,CT,06117-1599,Walter Harrison,8607684100, ,60731360,142200,Hartford County,www.hartford.edu
129534,www.holyapostles.edu,Holy Apostles College and Seminary,33 Prospect Hill Road,Cromwell,CT,06416-2005,Douglas L Mosey,8606323010, ,61149131,138900,Middlesex County,www.holyapostles.edu
129543,www.hcc.commnet.edu,Housatonic Community College,900 Lafayette Blvd,Bridgeport,CT,06604-4704,Anita Gliniecki,2033325000,2033325123,134310869,451300,Fairfield County,www.hcc.commnet.edu
129613,www.sanfordbrown.edu,Sanford-Brown College-Farmington,"270 Farmington Ave, Suite 245",Farmington,CT,6032,Kurt Peterson,8608821690,8608821691,61388463,1287700,Hartford County,www.sanfordbrown.edu
129686,www.lymeacademy.edu,Lyme Academy College of Fine Arts,84 Lyme St,Old Lyme,CT,6371,J. Scott Colley,8604345232,8604348725,60942210,3079400,New London County,www.lymeacademy.edu
129695,www.mcc.commnet.edu/,Manchester Community College,Great Path,Manchester,CT,6040,Gena Glickman,8605123000, ,61269050,139200,Hartford County,www.mcc.commnet.edu/
129729,www.nv.edu,Naugatuck Valley Community College,750 Chase Parkway,Waterbury,CT,06708-3089,Daisy Cocco De Filippis,2035758040, ,61307006,698200,New Haven County,www.nv.edu
129756,www.mxcc.commnet.edu,Middlesex Community College,100 Training Hill Rd,Middletown,CT,06457-4829,Anna Wasescha,8603435701, ,320159889,803800,Middlesex County,www.mxcc.commnet.edu
129774,www.mitchell.edu,Mitchell College,437 Pequot Avenue,New London,CT,6320,Mary Ellen Jukoski,8607015000,8607015090,60662150,139300,New London County,www.mitchell.edu
129808,www.trcc.commnet.edu,Three Rivers Community College,574 New London Turnpike,Norwich,CT,6360,Grace S. Jones,8602159000, ,61422762,976500,New London County,www.trcc.commnet.edu
129923,www.lincolnedu.com,Lincoln Technical Institute-New Britain,200 John Downey Dr,New Britain,CT,6051,Janet Clark,8602258641,8602242983,201625464,730300,Hartford County,www.lincolnedu.com
129932,WWW.NETTTS.COM,New England Tractor Trailer Training School of Connecticut,32 Field Rd,Somers,CT,6071,Mark Greenberg,8002433544,8607494471,60804020,2202500,Tolland County,WWW.NETTTS.COM
129941,www.newhaven.edu,University of New Haven,300 Boston Post Road,West Haven,CT,6516,Steven H Kaplan,2039327000,2039316093,60761704,139700,New Haven County,www.newhaven.edu
129969,www.ridley.edu,Ridley-Lowell Business & Technical Institute-New London,470 Bank Street,New London,CT,6320,Wilfred T. Weymouth,8604437441,8604423096,60951063,2112300,New London County,www.ridley.edu
130004,www.ncc.commnet.edu,Norwalk Community College,188 Richards Avenue,Norwalk,CT,6854,David Levinson,2038577060, ,66000798,139900,Fairfield County,www.ncc.commnet.edu
130040,www.nwcc.commnet.edu,Northwestern Connecticut Community College,Park Pl E,Winsted,CT,6098,Barbara Douglass,8607386300,8607386437,66000789,139800,Litchfield County,www.nwcc.commnet.edu
